GraficoDatiCicloMassimo(2)	GraficoDatiCicloMassimo(2)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclomassimo(2)	1		
GraficoDatiCicloMassimo(3)	GraficoDatiCicloMassimo(3)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclomassimo(3)	1		
GraficoDatiCicloMassimo(4)	GraficoDatiCicloMassimo(4)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclomassimo(4)	1		
GraficoDatiCicloMassimo(5)	GraficoDatiCicloMassimo(5)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclomassimo(5)	1		
GraficoDatiCicloMassimo(6)	GraficoDatiCicloMassimo(6)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclomassimo(6)	1		
GraficoDatiCicloMinimo(1)	GraficoDatiCicloMinimo(1)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclominimo(1)	1		
GraficoDatiCicloMinimo(10)	GraficoDatiCicloMinimo(10)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclominimo(10)	1		
GraficoDatiCicloMinimo(11)	GraficoDatiCicloMinimo(11)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclominimo(11)	1		
GraficoDatiCicloMinimo(12)	GraficoDatiCicloMinimo(12)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclominimo(12)	1		
GraficoDatiCicloMinimo(2)	GraficoDatiCicloMinimo(2)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclominimo(2)	1		
GraficoDatiCicloMinimo(3)	GraficoDatiCicloMinimo(3)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclominimo(3)	1		
GraficoDatiCicloMinimo(4)	GraficoDatiCicloMinimo(4)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclominimo(4)	1		
GraficoDatiCicloMinimo(5)	GraficoDatiCicloMinimo(5)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclominimo(5)	1		
GraficoDatiCicloMinimo(6)	GraficoDatiCicloMinimo(6)	0	9999	0.00	0.00	1	0	10	help_graficodaticiclominimo(6)	1		
H2OALLARM	H2OALLARM	30	60	0	0	0	1	60	help_h2oallarm	1		
H2OMOTI	H2OMOTI	30-10*(#LIVELLOUTE>=60)	$ALLH2OMOTI-5	0	0	0	1	40	help_h2omoti	1		
H2OMOTT	H2OMOTT	30-10*(#LIVELLOUTE>=60)	$ALLH2OMOTT-5	0	0	0	1	40	help_h2omott	1		
H2ORAFF	H2ORAFF	20	40	0	0	0	1	60	help_h2oraff	1		
H2ORAFFI	H2ORAFFI	20	70	0	0	0	1	60	help_h2oraffi	1		
I2ABIAPSTDRC	I2ABIAPSTDRC					0	0	20	help_i2abiapstdrc	1		
I2ABIAPSTDSL	I2ABIAPSTDSL					0	0	10	help_i2abiapstdsl	1		
I2ABICARAVMN	I2ABICARAVMN					0	3	40	help_i2abicaravmn	0		
I2ABICARROIN	I2ABICARROIN			0.00	0.00	0	0	20	help_i2abicarroin	1		
I2ABICHVALVO	I2ABICHVALVO			0	0	0	0	10	help_i2abichvalvo	1		
I2ABIDECDOPO	I2ABIDECDOPO			0.00	0.00	0	0	20	help_i2abidecdopo	1		
I2ABIERMINIE	I2ABIERMINIE					0	3	10	help_i2abierminie	1		
I2ABIMANTPOS	I2ABIMANTPOS			0	0	0	0	10	help_i2abimantpos	1		
I2ABIOGCAM	I2ABIOGCAM			0	0	0	1	60	help_i2abiogcam	1		
I2ABIPREINIE	I2ABIPREINIE			0	0	0	0	10	help_i2abipreinie	1		
I2ABIRESETC	I2ABIRESETC			0	0	0	1	60	help_i2abiresetc	1		
I2ABISLINDRI	I2ABISLINDRI					0	0	20	help_i2abislindri	1		
I2ABITERMOTR	I2ABITERMOTR			0	0	0	1	60	help_i2abitermotr	1		
I2ABITRAM	I2ABITRAM			0	0	0	1	60	help_i2abitram	1		
I2ACCNPDOS	I2ACCNPDOS	1	35	0	0	0	0	20	help_i2accnpdos	1		
I2ADDRIFINIE	I2ADDRIFINIE	0	6448	0	0	0	1	60	help_i2addrifinie	1		
I2ADDRIPSLIT	I2ADDRIPSLIT	0	6448	0	0	0	1	60	help_i2addripslit	1		
I2ADDRUPSLIT	I2ADDRUPSLIT	0	6448	0	0	0	1	60	help_i2addrupslit	1		
I2ADDRUVR	I2ADDRUVR	0	6448	0	0	0	1	60	help_i2addruvr	1		
I2ADDRUVSLIT	I2ADDRUVSLIT	0	6448	0	0	0	1	60	help_i2addruvslit	1		
I2APUGMSLIND	I2APUGMSLIND					0	0	10	help_i2apugmslind	1		
I2ARIINIEZ	I2ARIINIEZ	100	5000+10000*((#I2TIPOINIEZ=1)+(#I2TIPOINIEZ=2)+(#I2TIPOINIEZ=3))-4300*((#I2TIPOINIEZ=4)+(#I2TIPOINIEZ=5)+(#I2TIPOINIEZ=6))	0	0	0	0	20	help_i2ariiniez	1		
I2AVVMANTPRE	I2AVVMANTPRE	0	$I2MAXPREMANT	0	0	0	0	10	help_i2avvmantpre	1		
I2AVVMANTQ	I2AVVMANTQ	0	#I2QUOTANPDOS	0.00	0.00	0	0	10	help_i2avvmantq	1		
I2AVVNCICLI	I2AVVNCICLI	0	99	0	0	0	0	10	help_i2avvncicli	1		
I2AVVRIEMPPR	I2AVVRIEMPPR	0	$I2PRESNPINIE	0	0	0	0	10	help_i2avvriemppr	1		
I2AVVRIEMPVE	I2AVVRIEMPVE	1	abs(#RPIP2P(11)/60)	0	0	0	0	10	help_i2avvriempve	1		
I2AVVTFERMO	I2AVVTFERMO	0	999.99	0.00	0.00	0	0	10	help_i2avvtfermo	1		
I2AVVTRAFF	I2AVVTRAFF	0	300	0.00	0.00	0	0	10	help_i2avvtraff	1		
I2A_INIEZ	I2A_INIEZ					0	3	60	help_i2a_iniez	1		
I2A_PLAST	I2A_PLAST					0	3	60	help_i2a_plast	1		
I2COMBOREGOLAZIONEGENTEMP_1	I2COMBOREGOLAZIONEGENTEMP_1			0	0	1	3	10	help_i2comboregolazionegentemp_1	0		
I2DI2INIEZ	I2DI2INIEZ	1500	5000+50000*((#I2TIPOINIEZ=1)+(#I2TIPOINIEZ=2)+(#I2TIPOINIEZ=3))	0	0	0	0	20	help_i2di2iniez	1		
I2DIAMETROVI	I2DIAMETROVI			0	0	0	1	60	help_i2diametrovi	1		
I2DSTARTRIS	I2DSTARTRIS	0	7	0.0	0.0	0	1	60	help_i2dstartris	1		
I2DTRSLITTA	I2DTRSLITTA	0	99999	0	0	1	1	60	help_i2dtrslitta	1		
I2GRAMMATURA	I2GRAMMATURA			0.00	0.00	1	0	10	help_i2grammatura	1		
I2GRUPPOINIEZIONE_1	I2GRUPPOINIEZIONE_1	0	1	0	0	1	1	60	help_i2gruppoiniezione_1	1		
I2H2OMOTI	I2H2OMOTI	30-10*(#LIVELLOUTE>=60)	$I2ALLH2OMOTI-5	0	0	0	1	40	help_i2h2omoti	1		
I2H2OMOTT	I2H2OMOTT	30-10*(#LIVELLOUTE>=60)	$I2ALLH2OMOTT-5	0	0	0	1	40	help_i2h2omott	1		
I2IMAXTRAFIL	I2IMAXTRAFIL	$I2INTRAFILA	2000	0	0	0	1	60	help_i2imaxtrafil	1		
I2INCSETPGEN	I2INCSETPGEN	-100	100	0	0	1	3	10	help_i2incsetpgen	0		
I2INCTOLLMGEN	I2INCTOLLMGEN	-$MaxTollCont+1	$MaxTollCont-1	0	0	1	3	10	help_i2inctollmgen	0		
I2INCTOLLPGEN	I2INCTOLLPGEN	-$MaxTollCont+1	$MaxTollCont-1	0	0	1	3	10	help_i2inctollpgen	0		
I2INITIMANT	I2INITIMANT	4	100	0.0	0.0	0	1	10	help_i2initimant	1		
I2INTRAFILA	I2INTRAFILA	0	$I2IMAXTRAFIL	0	0	1	1	60	help_i2intrafila	1		
I2INVERTERINIEZIONE	I2INVERTERINIEZIONE			0	0	1	1	60	help_i2inverteriniezione	1		
I2INVERTERSLITTA	I2INVERTERSLITTA			0	0	1	1	60	help_i2inverterslitta	1		
I2INVERTERTRAFILA	I2INVERTERTRAFILA			0	0	1	1	60	help_i2invertertrafila	1		
I2IVAVRIS	I2IVAVRIS	-10	10	0.00	0.00	0	1	60	help_i2ivavris	1		
I2KIIMANT	I2KIIMANT	-4000	25000	0	0	0	1	60	help_i2kiimant	1		
I2KIMANT	I2KIMANT	-4000	25000	0	0	0	1	60	help_i2kimant	1		
I2KIVRIS	I2KIVRIS	-4000	25000	0	0	0	1	60	help_i2kivris	1		
I2KPIMANT	I2KPIMANT	-1000	25000	0	0	0	1	60	help_i2kpimant	1		
I2KPMANT	I2KPMANT	-1000	25000	0	0	0	1	60	help_i2kpmant	1		
I2KPVRIS	I2KPVRIS	-1000	25000	0	0	0	1	60	help_i2kpvris	1		
I2KV_PLAST	I2KV_PLAST	0	2	0	0	0	1	60	help_i2kv_plast	1		
I2LIMITEQUOTAINIEZIONE	I2LIMITEQUOTAINIEZIONE	0	1999.99	0.00	0.00	1	1	60	help_i2limitequotainiezione	1		
I2MAXSOTTODO	I2MAXSOTTODO	0.1	50	0.00	0.00	0	0	10	help_i2maxsottodo	1		
I2MAXSOVRADO	I2MAXSOVRADO	0.1	50	0.00	0.00	0	0	10	help_i2maxsovrado	1		
I2MOTOREINIEZIONE	I2MOTOREINIEZIONE	0	99999999	0	0	1	1	60	help_i2motoreiniezione	1		
I2MOTORESLITTA	I2MOTORESLITTA	0	99999999	0	0	1	1	60	help_i2motoreslitta	1		
I2MOTORETRAFILA	I2MOTORETRAFILA	0	99999999	0	0	1	1	60	help_i2motoretrafila	1		
I2MaxTollCont	I2MaxTollCont	0	100	0	0	1	1	60	help_i2maxtollcont	1		
I2MinSetpointCont	I2MinSetpointCont	0	450	0	0	1	1	60	help_i2minsetpointcont	1		
I2NTRSLITTA	I2NTRSLITTA	0	99999	0	0	1	1	60	help_i2ntrslitta	1		
I2NUMMASTERT	I2NUMMASTERT			0	0	0	0	10	help_i2nummastert	1		
I2NUM_ZONE_T	I2NUM_ZONE_T	4	8	0	0	0	1	60	help_i2num_zone_t	1		
I2OFFBVMOOG	I2OFFBVMOOG	-10	10	0.00	0.00	0	1	60	help_i2offbvmoog	1		
I2OFFZVMOOG	I2OFFZVMOOG	-10	10	0.00	0.00	0	1	60	help_i2offzvmoog	1		
I2OFSPRS2	I2OFSPRS2	-100	100	0	0	0	1	60	help_i2ofsprs2	1		
I2OUTPROPTMP(1)	I2OUTPROPTMP(1)	0	100	0	0	0	0	10	help_i2outproptmp(1)	1		
I2OUTPROPTMP(2)	I2OUTPROPTMP(2)	0	100	0	0	0	0	10	help_i2outproptmp(2)	1		
I2OUTPROPTMP(3)	I2OUTPROPTMP(3)	0	100	0	0	0	0	10	help_i2outproptmp(3)	1		
I2OUTPROPTMP(4)	I2OUTPROPTMP(4)	0	100	0	0	0	0	10	help_i2outproptmp(4)	1		
I2OUTPROPTMP(5)	I2OUTPROPTMP(5)	0	100	0	0	0	0	10	help_i2outproptmp(5)	1		
I2OUTPROPTMP(6)	I2OUTPROPTMP(6)	0	100	0	0	0	0	10	help_i2outproptmp(6)	1		
I2OUTPROPTMP(7)	I2OUTPROPTMP(7)	0	100	0	0	0	0	10	help_i2outproptmp(7)	1		
I2OUTPROPTMP(8)	I2OUTPROPTMP(8)	0	100	0	0	0	0	10	help_i2outproptmp(8)	1		
I2PASSOTRASDINIEZ	I2PASSOTRASDINIEZ	-100000	100000	0.0000	0.0000	1	1	60	help_i2passotrasdiniez	1		
I2PK_PLAST	I2PK_PLAST	0	999999	0	0	0	0	60	help_i2pk_plast	0		
I2PRESCONTR(1)	I2PRESCONTR(1)	0	400	0	0	0	0	10	help_i2prescontr(1)	1		
I2PRESCONTR(2)	I2PRESCONTR(2)	0	400	0	0	0	0	10	help_i2prescontr(2)	1		
I2PRESMANT(1)	I2PRESMANT(1)	0	{ SELI2T.d()==0 ? I2MAXPREMANT.d() : MAXPREMANT.d() }	0	0	0	0	10	help_i2presmant(1)	1		
I2PRESMANT(2)	I2PRESMANT(2)	0	{ SELI2T.d()==0 ? I2MAXPREMANT.d() : MAXPREMANT.d() }	0	0	0	0	10	help_i2presmant(2)	1		
I2PRESMANT(3)	I2PRESMANT(3)	0	{ SELI2T.d()==0 ? I2MAXPREMANT.d() : MAXPREMANT.d() }	0	0	0	0	10	help_i2presmant(3)	1		
I2PRESMANT(4)	I2PRESMANT(4)	0	{ SELI2T.d()==0 ? I2MAXPREMANT.d() : MAXPREMANT.d() }	0	0	0	0	10	help_i2presmant(4)	1		
I2PRESMANT(5)	I2PRESMANT(5)	0	{ SELI2T.d()==0 ? I2MAXPREMANT.d() : MAXPREMANT.d() }	0	0	0	0	10	help_i2presmant(5)	1		
I2PRESMANT(6)	I2PRESMANT(6)	0	{ SELI2T.d()==0 ? I2MAXPREMANT.d() : MAXPREMANT.d() }	0	0	0	0	10	help_i2presmant(6)	1		
I2PRESNPCONT	I2PRESNPCONT	0	400	0	0	0	0	10	help_i2presnpcont	1		
I2PRESNPINIE	I2PRESNPINIE	1	{ SELI2T.d()==0 ? I2MAXPINIEZ_1.d() : MAXPINIEZ_1.d() }	0	0	0	0	10	help_i2presnpinie	1		
I2PRESNPMANT	I2PRESNPMANT	1	{ SELI2T.d()==0 ? I2MAXPREMANT.d() : MAXPREMANT.d() }	0.00	0.00	0	0	10	help_i2presnpmant	1		
I2PRESPREINI	I2PRESPREINI	100	$MAXPINIEZ_1/5	0	0	0	0	10	help_i2prespreini	1		
I2PROP1S	I2PROP1S	10	#I2PROP2S	0	0	0	1	60	help_i2prop1s	1		
I2PROP2S	I2PROP2S	#I2PROP1S	100	0	0	0	1	60	help_i2prop2s	1		
I2PRSCARROAV(1)	I2PRSCARROAV(1)	0	#RAPPRS(15)*(1+(#I2TIPOSLITTA=0))/2	0	0	0	0	10	help_i2prscarroav(1)	1		
I2PRSCARROI	I2PRSCARROI	#RAPPRS(15)/3	#RAPPRS(15)*(1.2-0.2*(#I2TIPOSLITTA=0))	0	0	0	0	10	help_i2prscarroi	1		
I2PRSCARROIN(1)	I2PRSCARROIN(1)	0	#RAPPRS(15)	0	0	0	0	10	help_i2prscarroin(1)	1		
I2PRSMNTCARR	I2PRSMNTCARR	1	abs(#RAPPRS(15))*0.5	0	0	0	0	10	help_i2prsmntcarr	1		
I2PRSMNTDOSE	I2PRSMNTDOSE	0	400	0	0	0	0	10	help_i2prsmntdose	1		
I2PRSMNTINIE	I2PRSMNTINIE	1	$I2MAXPINIEZ_1*0.5	0	0	0	0	10	help_i2prsmntinie	1		
I2PRSMNTMANT	I2PRSMNTMANT	1	$I2MAXPINIEZ_1*0.5	0	0	0	0	10	help_i2prsmntmant	1		
I2PRSPASMANT	I2PRSPASMANT	0	{ SELI2T.d()==0 ? I2MAXPINIEZ_1.d() : MAXPINIEZ_1.d() }	0	0	0	0	10	help_i2prspasmant	1		
I2PRSSICMANT	I2PRSSICMANT	1	$I2MAXPINIEZ_1	0	0	0	0	10	help_i2prssicmant	1		
I2PRSTARCARR	I2PRSTARCARR	0	180	0	0	0	3	60	help_i2prstarcarr	0		
I2PSTARTRIS	I2PSTARTRIS	0	1000	0	0	0	1	60	help_i2pstartris	1		
I2PresenzaTappo	I2PresenzaTappo			0	0	1	1	60	help_i2presenzatappo	1		
I2QCARROAV	I2QCARROAV	0	#I2QMAXCARRO	0.00	0.00	0	0	10	help_i2qcarroav	1		
I2QCARROFREN	I2QCARROFREN	0	#I2QMAXCARRO	0.00	0.00	0	0	10	help_i2qcarrofren	1		
I2QCARROIND	I2QCARROIND	10	100	0.00	0.00	0	0	20	help_i2qcarroind	1		
I2QCONAVCA	I2QCONAVCA	0	#QMAXAPERTURA	0.00	0.00	0	0	10	help_i2qconavca	1		
I2QCONSPMANT	I2QCONSPMANT	#I2QUOTAPASMA	#I2MAXPINIEZ_1	0	0	0	0	10	help_i2qconspmant	1		
I2QMAXCARRO	I2QMAXCARRO	10	999	0	0	0	1	60	help_i2qmaxcarro	1		
I2QMAXINIEZ	I2QMAXINIEZ	0	999.99	0.00	0.00	0	1	60	help_i2qmaxiniez	1		
I2QRISUSTAMP	I2QRISUSTAMP	0	100	0.00	0.00	0	0	10	help_i2qrisustamp	1		
I2QRITCARRO(1)	I2QRITCARRO(1)			0.00	0.00	0	0	10	help_i2qritcarro(1)	1		
I2QSICPASMAN	I2QSICPASMAN	0	#I2QUOTAPASMA	0.00	0.00	0	0	10	help_i2qsicpasman	1		
I2QUOTAAPUGM	I2QUOTAAPUGM	0	#QUOTAAPST(3)	0.00	0.00	0	0	10	help_i2quotaapugm	1		
I2QUOTAAPUGS	I2QUOTAAPUGS	0	#QUOTAAPST(3)	0.00	0.00	0	0	10	help_i2quotaapugs	1		
I2QUOTACHVAL	I2QUOTACHVAL	0	25	0	0	0	0	10	help_i2quotachval	1		
I2QUOTADOS(1)	I2QUOTADOS(1)	#I2QUOTADOS(2)	#I2QUOTANPDOS	0.00	0.00	0	0	10	help_i2quotados(1)	1		
I2QUOTADOS(2)	I2QUOTADOS(2)	0	#I2QUOTADOS(1)	0.00	0.00	0	0	10	help_i2quotados(2)	1		
I2QUOTAGAS	I2QUOTAGAS	0	#I2QMAXINIEZ	0.00	0.00	0	0	10	help_i2quotagas	1		
I2QUOTAINIEZ(1)	I2QUOTAINIEZ(1)	#I2QUOTAINIEZ(2)	#I2QMAXINIEZ	0.00	0.00	0	0	10	help_i2quotainiez(1)	1		null
I2QUOTAINIEZ(2)	I2QUOTAINIEZ(2)	#I2QUOTAINIEZ(3)	#I2QUOTAINIEZ(1) 	0.00	0.00	0	0	10	help_i2quotainiez(2)	1		
I2QUOTAINIEZ(3)	I2QUOTAINIEZ(3)	#I2QUOTAINIEZ(4)	#I2QUOTAINIEZ(2)	0.00	0.00	0	0	10	help_i2quotainiez(3)	1		
I2QUOTAINIEZ(4)	I2QUOTAINIEZ(4)	#I2QUOTAINIEZ(5)	#I2QUOTAINIEZ(3)	0.00	0.00	0	0	10	help_i2quotainiez(4)	1		
I2QUOTAINIEZ(5)	I2QUOTAINIEZ(5)	#I2QUOTAINIEZ(6)	#I2QUOTAINIEZ(4)	0.00	0.00	0	0	10	help_i2quotainiez(5)	1		
I2QUOTAINIEZ(6)	I2QUOTAINIEZ(6)	#I2QUOTAINIEZ(7)	#I2QUOTAINIEZ(5)	0.00	0.00	0	0	10	help_i2quotainiez(6)	1		
I2QUOTAINIEZ(7)	I2QUOTAINIEZ(7)	#I2QUOTAINIEZ(8)	#I2QUOTAINIEZ(6)	0.00	0.00	0	0	10	help_i2quotainiez(7)	1		
I2QUOTAINIEZ(8)	I2QUOTAINIEZ(8)	0.00	#I2QUOTAINIEZ(7)	0.00	0.00	0	0	10	help_i2quotainiez(8)	1		
I2QUOTANPDOS	I2QUOTANPDOS	0	#I2QMAXINIEZ	0.00	0.00	0	0	10	help_i2quotanpdos	1		
I2QUOTAPASMA	I2QUOTAPASMA	0	{ SELI2T.d()==0 ? I2QUOTANPDOS.d() : QUOTAPASMANT.d() }	0.00	0.00	0	0	10	help_i2quotapasma	1		
I2QUOTAPREIN	I2QUOTAPREIN	0	30	0	0	0	0	10	help_i2quotaprein	1		
I2QUOTARISPO	I2QUOTARISPO	0	#I2QMAXINIEZ-#I2QUOTANPDOS	0.00	0.00	0	0	10	help_i2quotarispo	1		
I2QUOTARISPR	I2QUOTARISPR	0	#I2QUOTANPDOS-5	0.00	0.00	0	0	10	help_i2quotarispr	1		
I2QVELDOS(1)	I2QVELDOS(1)	#QVELDOS(2)	#I2QUOTANPDOS	0.00	0.00	0	0	10	help_i2qveldos(1)	1		
I2QVELDOS(2)	I2QVELDOS(2)	0	#QVELDOS(1)	0.00	0.00	0	0	10	help_i2qveldos(2)	1		
I2QZEROCARRO_1	I2QZEROCARRO_1	-10	1999	0.00	0.00	1	1	60	help_i2qzerocarro_1	1		
I2QZEROINIEZPRS	I2QZEROINIEZPRS	-999999	999999	0.000	0.000	1	1	60	help_i2qzeroiniezprs	1		
I2RIEMPIMENTO_PRESSIONE_UPPER	I2RIEMPIMENTO_PRESSIONE_UPPER	-9999	9999	0	0	1	3	10	help_i2riempimento_pressione_upper	1		
I2RIEMPIMENTO_VELOCITA_UPPER	I2RIEMPIMENTO_VELOCITA_UPPER	-9999	9999	0	0	1	3	10	help_i2riempimento_velocita_upper	1		
I2RITCHUGEM	I2RITCHUGEM	0	99.99	0.00	0.00	0	0	10	help_i2ritchugem	1		
I2RITCHUGES	I2RITCHUGES	0	99.99	0.00	0.00	0	0	10	help_i2ritchuges	1		
I2RITDOS	I2RITDOS	0	30	0.00	0.00	0	0	10	help_i2ritdos	1		
I2RITGAS	I2RITGAS	0	99	0.00	0.00	0	0	10	help_i2ritgas	1		
I2RITPARINIE	I2RITPARINIE	0	30	0.00	0.00	0	0	10	help_i2ritparinie	1		
I2RITRITCARR	I2RITRITCARR	0	500	0.00	0.00	0	0	10	help_i2ritritcarr	1		
I2SELABIINTR	I2SELABIINTR			0	0	0	0	10	help_i2selabiintr	1		
I2SELCICLOGA	I2SELCICLOGA			0.00	0.00	0	0	10	help_i2selcicloga	1		
I2SELCOLORIM	I2SELCOLORIM			0	0	0	0	10	help_i2selcolorim	1		
I2SELCQ(1)	I2SELCQ(1)			0.00	0.00	1	0	20	help_i2selcq(1)	1		
I2SELCQ(2)	I2SELCQ(2)			0.00	0.00	1	0	20	help_i2selcq(2)	1		
I2SELCQ(3)	I2SELCQ(3)			0.00	0.00	1	0	20	help_i2selcq(3)	1		
I2SELCQ(4)	I2SELCQ(4)			0.00	0.00	1	0	20	help_i2selcq(4)	1		
I2SELCQ(5)	I2SELCQ(5)			0.00	0.00	1	0	20	help_i2selcq(5)	1		
I2SELCQ(6)	I2SELCQ(6)			0.00	0.00	1	0	20	help_i2selcq(6)	1		
I2SELCQ(7)	I2SELCQ(7)			0.00	0.00	1	0	20	help_i2selcq(7)	1		
I2SELCQ(8)	I2SELCQ(8)			0.00	0.00	1	0	20	help_i2selcq(8)	1		
I2SELH2OMOTI	I2SELH2OMOTI			0	0	0	1	60	help_i2selh2omoti	1		
I2SELH2OMOTT	I2SELH2OMOTT			0	0	0	1	60	help_i2selh2omott	1		
I2SELMODOUGM	I2SELMODOUGM	0	1	0	0	0	1	60	help_i2selmodougm	1		
I2SELPASINIEZ_1	I2SELPASINIEZ_1			0	0	1	0	10	help_i2selpasiniez_1	1		
I2SELPASMANT	I2SELPASMANT			0.00	0.00	0	0	10	help_i2selpasmant	1		
I2SELPASMANT_1	I2SELPASMANT_1			0	0	1	0	10	help_i2selpasmant_1	1		
I2SELPROFINI	I2SELPROFINI	0	1	0	0	0	0	10	help_i2selprofini	1		
I2SELPROFMAN	I2SELPROFMAN	0	1	0	0	0	0	10	help_i2selprofman	1		
I2SELQCONTRO	I2SELQCONTRO			0.00	0.00	1	0	20	help_i2selqcontro	1		
I2SELQFPASMA	I2SELQFPASMA			0.00	0.00	1	0	20	help_i2selqfpasma	1		
I2SELQLFMANT	I2SELQLFMANT			0.00	0.00	1	0	20	help_i2selqlfmant	1		
I2SELQLQDOSE	I2SELQLQDOSE			0.00	0.00	1	0	20	help_i2selqlqdose	1		
I2SELQQCUSC	I2SELQQCUSC			0.00	0.00	1	0	20	help_i2selqqcusc	1		
I2SELQQMCUSC	I2SELQQMCUSC			0.00	0.00	1	0	20	help_i2selqqmcusc	1		
I2SELQQPASMA	I2SELQQPASMA			0.00	0.00	1	0	20	help_i2selqqpasma	1		
I2SELQREGVIT	I2SELQREGVIT			0.00	0.00	1	0	20	help_i2selqregvit	1		
I2SELQTDOS	I2SELQTDOS			0.00	0.00	1	0	20	help_i2selqtdos	1		
I2SELQTRIEMP	I2SELQTRIEMP			0.00	0.00	1	0	20	help_i2selqtriemp	1		
I2SELRISUC	I2SELRISUC			0.00	0.00	0	0	20	help_i2selrisuc	1		
I2SELRITCARR	I2SELRITCARR			0.00	0.00	0	0	20	help_i2selritcarr	1		
I2SELROTVITE	I2SELROTVITE			0	0	0	0	10	help_i2selrotvite	1		
I2SELSICPINI	I2SELSICPINI			0.00	0.00	0	0	10	help_i2selsicpini	1		
I2SELTRASDPR	I2SELTRASDPR					0	1	60	help_i2seltrasdpr	1		
I2SELUGELLOM	I2SELUGELLOM			0.00	0.00	0	0	10	help_i2selugellom	1		
I2SELUGELLOS	I2SELUGELLOS			0.00	0.00	0	0	10	help_i2selugellos	1		
I2SELUGEMAN	I2SELUGEMAN			0.00	0.00	0	0	10	help_i2selugeman	1		
I2SELUGEMDIR	I2SELUGEMDIR			0.00	0.00	0	0	10	help_i2selugemdir	1		
I2SELUGEMTRI	I2SELUGEMTRI			0.00	0.00	0	0	10	help_i2selugemtri	1		
I2SELUGERISU	I2SELUGERISU			0.00	0.00	0	0	10	help_i2selugerisu	1		
I2SETPOINTAU(1)	I2SETPOINTAU(1)	$I2MinSetpointCont	400	0	0	0	0	10	help_i2setpointau(1)	1		
I2SETPOINTAU(2)	I2SETPOINTAU(2)	$I2MinSetpointCont	400	0	0	0	0	10	help_i2setpointau(2)	1		
I2SETPOINTAU(3)	I2SETPOINTAU(3)	$I2MinSetpointCont	400	0	0	0	0	10	help_i2setpointau(3)	1		
I2SETPOINTAU(4)	I2SETPOINTAU(4)	$I2MinSetpointCont	400	0	0	0	0	10	help_i2setpointau(4)	1		
I2SETPOINTAU(5)	I2SETPOINTAU(5)	$I2MinSetpointCont	400	0	0	0	0	10	help_i2setpointau(5)	1		
I2SETPOINTAU(6)	I2SETPOINTAU(6)	$I2MinSetpointCont	400	0	0	0	0	10	help_i2setpointau(6)	1		
I2SETPOINTAU(7)	I2SETPOINTAU(7)	$I2MinSetpointCont	400	0	0	0	0	10	help_i2setpointau(7)	1		
I2SETPOINTAU(8)	I2SETPOINTAU(8)	$I2MinSetpointCont	400	0	0	0	0	10	help_i2setpointau(8)	1		
I2SETPOINTGEN	I2SETPOINTGEN	$MinSetpointCont	400	0	0	1	3	10	help_i2setpointgen	0		
I2SICRNCICLI	I2SICRNCICLI	0	99	0	0	0	0	10	help_i2sicrncicli	1		
I2SICRTOLL	I2SICRTOLL	0	999	0	0	0	0	10	help_i2sicrtoll	1		
I2SICRTRIP	I2SICRTRIP	0	120	0	0	0	0	10	help_i2sicrtrip	1		
I2SLVINABIL	I2SLVINABIL	0	9	0	0	0	1	60	help_i2slvinabil	1		
I2SPURGOANC	I2SPURGOANC	10	500	0	0	0	0	10	help_i2spurgoanc	1		
I2SPURGOAQDO	I2SPURGOAQDO	0	#I2QMAXINIEZ	0.00	0.00	0	0	10	help_i2spurgoaqdo	1		
I2STATOTMP(1)	I2STATOTMP(1)			0	0	0	0	10	help_i2statotmp(1)	1		
I2STATOTMP(2)	I2STATOTMP(2)			0	0	0	0	10	help_i2statotmp(2)	1		
I2STATOTMP(3)	I2STATOTMP(3)			0	0	0	0	10	help_i2statotmp(3)	1		
I2STATOTMP(4)	I2STATOTMP(4)			0	0	0	0	10	help_i2statotmp(4)	1		
I2STATOTMP(5)	I2STATOTMP(5)			0	0	0	0	10	help_i2statotmp(5)	1		
I2STATOTMP(6)	I2STATOTMP(6)			0	0	0	0	10	help_i2statotmp(6)	1		
I2STATOTMP(7)	I2STATOTMP(7)			0	0	0	0	10	help_i2statotmp(7)	1		
I2STATOTMP(8)	I2STATOTMP(8)			0	0	0	0	10	help_i2statotmp(8)	1		
I2STATOTMPGE	I2STATOTMPGE			0	0	0	3	10	help_i2statotmpge	1		
I2STEPSFTST1	I2STEPSFTST1	0	#I2STEPSFTST2	0	0	0	1	60	help_i2stepsftst1	1		
I2STEPSFTST2	I2STEPSFTST2	#I2STEPSFTST1	200	0	0	0	1	60	help_i2stepsftst2	1		
I2STPTRAMOGG	I2STPTRAMOGG	20	80	0	0	0	0	10	help_i2stptramogg	1		
